entry_time,exit_time,side,entry,exit,lots,pnl,reason
2022-07-27,2022-07-28,-1,1.0128957847976685,1.0177204208058774,0.06,-29.367816049253562,stop
2022-07-28,2022-07-29,1,1.0209890981292724,1.0162518547608679,0.06,-28.84346021042719,stop
2022-08-03,2022-08-04,-1,1.015508733215332,1.0178110353734648,0.12,-28.46762589759315,stop
2022-08-05,2022-08-08,1,1.024839200553894,1.0172171709997253,0.03,-23.076088662506052,stop
2022-08-08,2022-08-09,-1,1.0170271019363404,1.0186332237787121,0.18,-30.170193162691387,stop
2022-08-09,2022-08-10,1,1.0198229928588867,1.0227629928588866,0.18,51.659999999998966,tp
2022-08-16,2022-08-22,-1,1.0161381582641602,1.0032606231465362,0.04,51.230140470496075,tp
2022-09-08,2022-09-09,1,0.9996301909065246,1.0025701909065245,0.19,54.529999999998914,tp
2022-09-14,2022-09-15,-1,0.9981432775878907,1.0002407736839731,0.14,-30.34494534515433,stop
2022-09-19,2022-09-20,1,1.002294935760498,0.9993621203172197,0.1,-30.028154432782806,stop
2022-09-21,2022-09-22,-1,0.997018537940979,0.9902690691112834,0.08,53.43575063756501,tp
2022-10-05,2022-10-06,1,0.998492457447052,0.990432457447052,0.03,-24.389999999999866,stop
2022-10-07,2022-10-11,-1,0.9788445453071595,0.9674944597426826,0.05,56.4004278223846,tp
2022-10-18,2022-10-19,1,0.9846996446228027,0.9766396446228027,0.03,-24.389999999999866,stop
2022-10-20,2022-10-21,-1,0.9765882710838318,0.9782524520173795,0.18,-31.215256803858573,stop
2022-10-24,2022-10-26,1,0.9860685844993591,1.0020085844993591,0.03,47.61000000000019,tp
2022-11-03,2022-11-04,-1,0.9813809017562867,0.9879946702862776,0.04,-26.73507411996384,stop
2022-11-07,2022-11-08,1,0.9929410596466064,1.006160795067205,0.04,52.59894168239404,tp
2023-01-04,2023-01-05,-1,1.0546254734420777,1.0626854734420776,0.03,-24.389999999999866,stop
2023-01-09,2023-01-10,1,1.0656923432922363,1.0731022105825019,0.07,51.37907103185923,tp
2023-02-06,2023-02-17,-1,1.079026184501648,1.063086184501648,0.03,47.61000000000019,tp
2023-03-02,2023-03-03,1,1.0669542928314208,1.065317055558275,0.19,-32.43750818977226,stop
2023-03-03,2023-03-06,-1,1.0599132398986817,1.0654131252646508,0.05,-27.849426829845633,stop
2023-03-07,2023-03-08,1,1.0688928742980957,1.0635391513388333,0.05,-27.118614796311984,stop
2023-03-08,2023-03-10,-1,1.05501493019104,1.06307493019104,0.03,-24.389999999999866,stop
2023-03-13,2023-03-15,1,1.0684246202087402,1.0610679839736394,0.04,-29.706544940402978,stop
2023-03-16,2023-03-17,-1,1.0582754234695435,1.063908385313389,0.05,-28.514809219227708,stop
2023-03-20,2023-03-21,1,1.0679455180740356,1.0783761613533218,0.05,51.80321639643112,tp
2023-05-02,2023-05-03,-1,1.0968641857528687,1.0991076754145355,0.13,-30.075365601667936,stop
2023-05-03,2023-05-04,1,1.1011511464691162,1.0987818627528236,0.12,-29.2714045955103,stop
2023-05-09,2023-05-10,-1,1.0995540241622925,1.0966140241622926,0.19,54.529999999998914,tp
