entry_time,exit_time,side,entry,exit,lots,pnl,reason
2024-05-09,2024-05-14,1,155.42500634765625,156.35041376921416,0.11,67.0932109142465,tp
2024-05-16,2024-05-17,-1,154.27599768066406,155.08199768066407,0.05,-27.21666666666706,stop
2024-05-17,2024-05-20,1,155.38499780273438,155.75399780273438,0.28,66.91999999999997,tp
2024-06-04,2024-06-07,-1,156.0700040283203,156.61208806094217,0.08,-29.4711484064991,stop
2024-06-10,2024-06-12,1,156.83899255371094,156.358020076973,0.09,-29.488348604276784,stop
2024-07-12,2024-07-17,-1,158.1950040283203,156.2010040283203,0.05,66.11666666666667,tp
2024-08-16,2024-08-19,1,149.2280001220703,148.4636820223986,0.05,-25.827269989057548,stop
2024-08-19,2024-08-20,-1,147.94999365234375,146.85829967145384,0.09,64.87163885339487,tp
2024-09-02,2024-09-03,1,146.38699670410156,145.65237827182787,0.05,-24.837281075789726,stop
2024-09-04,2024-09-05,-1,145.34699682617187,144.20115898092692,0.09,68.12027071469731,tp
2024-09-20,2024-09-23,1,142.86400170898438,143.23300170898438,0.29,69.30999999999996,tp
2024-09-30,2024-10-01,-1,142.7770047607422,143.13817448011787,0.12,-29.733577550054488,stop
2024-10-01,2024-10-02,1,143.7160067138672,145.41665527713658,0.06,67.60594253077586,tp
2024-11-06,2024-11-07,-1,151.42899755859375,151.79638877838266,0.12,-30.2312975831131,stop
2024-11-07,2024-11-08,1,154.32600732421875,153.52000732421874,0.05,-27.21666666666706,stop
2024-11-25,2024-11-26,-1,154.13999609375,154.29599609375,0.29,-32.19000000000114,stop
2024-11-26,2024-11-27,1,154.3840059814453,154.2280059814453,0.29,-32.19000000000114,stop
2024-11-27,2024-11-29,-1,153.00300268554687,151.00900268554688,0.05,66.11666666666667,tp
2024-12-11,2024-12-12,1,151.8130068359375,152.20473226413475,0.28,71.1620799301529,tp
2025-01-14,2025-01-15,-1,157.35799841308594,157.5146731012782,0.29,-32.320439717169116,stop
2025-01-15,2025-01-16,1,158.0560030517578,157.52261093401228,0.08,-29.007579613095213,stop
2025-01-16,2025-01-27,-1,156.2490048828125,154.2550048828125,0.05,66.11666666666667,tp
2025-02-13,2025-02-14,1,154.2610048828125,153.82335038417799,0.1,-29.876966575634352,stop
2025-02-14,2025-02-20,-1,152.98299841308594,150.98899841308594,0.05,66.11666666666667,tp
2025-03-18,2025-03-20,1,149.38499780273438,148.676500617327,0.06,-28.75988741629469,stop
2025-03-20,2025-03-21,-1,148.48400549316406,148.76789205512503,0.16,-31.401233275836713,stop
2025-03-24,2025-03-31,1,149.683001953125,148.877001953125,0.05,-27.21666666666706,stop
2025-04-03,2025-04-04,-1,147.8659940185547,145.8719940185547,0.05,66.11666666666667,tp
2025-05-02,2025-05-05,1,145.453998046875,144.647998046875,0.05,-27.21666666666706,stop
2025-05-07,2025-05-08,-1,143.02900366210937,143.4643727178136,0.1,-29.724603713615235,stop
2025-05-08,2025-05-09,1,143.85400720214844,145.13632441275465,0.08,67.83025123233114,tp
2025-05-20,2025-05-21,-1,144.96900610351562,144.439175307633,0.21,72.7063114235664,tp
2025-05-29,2025-05-30,1,145.70300622558594,144.89700622558593,0.05,-27.21666666666706,stop
2025-05-30,2025-06-06,-1,143.7730069580078,144.57900695800782,0.05,-27.21666666666706,stop
2025-06-09,2025-06-12,1,144.6969942626953,143.8909942626953,0.05,-27.21666666666706,stop
2025-06-13,2025-06-16,-1,143.18800024414062,143.99400024414064,0.05,-27.21666666666706,stop
2025-06-16,2025-06-17,1,144.09700341796875,144.63841848338734,0.2,70.78867538914537,tp
2025-06-27,2025-06-30,-1,144.68800024414062,144.31900024414062,0.3,71.69999999999996,tp
2025-07-04,2025-07-07,1,144.6880068359375,144.5320068359375,0.3,-33.300000000001184,stop
2025-07-07,2025-07-08,-1,144.4920010986328,144.64800109863282,0.3,-33.300000000001184,stop
2025-07-08,2025-07-15,1,145.89799829101563,147.89199829101562,0.05,66.11666666666667,tp
2025-07-23,2025-07-24,-1,146.77900366210937,146.93500366210938,0.3,-33.300000000001184,stop
2025-07-25,2025-07-28,1,147.0110048828125,147.3800048828125,0.3,71.69999999999996,tp
2025-08-04,2025-08-11,-1,147.33700231933594,148.1026287412701,0.06,-31.04505687736689,stop
2025-08-12,2025-08-13,1,148.131,147.76085912330265,0.12,-30.45127013578789,stop
2025-08-13,2025-08-14,-1,147.75199560546875,147.38299560546875,0.3,71.69999999999996,tp
2025-08-19,2025-08-20,1,147.92200036621094,147.66013225338097,0.17,-30.868386120730243,stop
2025-08-21,2025-08-22,-1,147.3119931640625,147.72688758027047,0.11,-31.19559052191791,stop
2025-08-22,2025-08-25,1,148.39200158691406,147.62112478410467,0.05,-26.04589342697991,stop
2025-08-25,2025-08-26,-1,147.20899633789062,147.746249840833,0.08,-29.213520156926787,stop
2025-08-26,2025-08-27,1,147.82800622558594,147.6394873396704,0.24,-31.843021746484446,stop
2025-08-27,2025-08-28,-1,147.45600561523437,146.94778173530875,0.21,69.68134318958724,tp
2025-09-03,2025-09-05,1,148.55400415039063,147.7480041503906,0.05,-27.21666666666706,stop
2025-09-09,2025-09-11,-1,147.35799841308594,147.73899852408536,0.11,-28.710008139957704,stop
2025-09-15,2025-09-16,1,147.67200036621094,147.51600036621093,0.29,-32.19000000000114,stop
2025-09-16,2025-09-17,-1,147.39899877929687,146.860478119557,0.2,70.40275463198313,tp
2025-09-19,2025-09-25,1,147.95300622558594,149.3584751658254,0.07,65.09855054450874,tp
2025-10-01,2025-10-02,-1,147.9909940185547,147.6219940185547,0.3,71.69999999999996,tp
2025-10-06,2025-10-08,1,149.6120028076172,151.6060028076172,0.05,66.11666666666667,tp
2025-10-17,2025-10-20,-1,150.1139951171875,150.61773960264793,0.09,-30.85466912762582,stop
2025-10-20,2025-10-21,1,150.90599389648438,150.60507559637426,0.15,-31.141830011011212,stop
2025-12-02,2025-12-04,-1,155.5510068359375,154.88949264090405,0.17,73.7816087704574,tp
2025-12-09,2025-12-10,1,155.849994140625,156.218994140625,0.31,74.08999999999996,tp
2025-12-11,2025-12-12,-1,155.7839932861328,155.95372704050303,0.28,-33.64363414910649,stop
2025-12-22,2025-12-23,1,157.68199487304688,156.87599487304686,0.05,-27.21666666666706,stop
2026-01-26,2026-01-27,-1,155.16000036621094,153.16600036621094,0.05,66.11666666666667,tp
2026-02-05,2026-02-09,1,156.92300744628906,156.11700744628905,0.05,-27.21666666666706,stop
2026-02-11,2026-02-12,-1,154.47599462890625,152.48199462890625,0.05,66.11666666666667,tp
2026-02-19,2026-02-20,1,154.6989931640625,155.19664916833656,0.23,74.69725398868967,tp
2026-02-23,2026-02-24,-1,154.33300451660156,154.53746620147837,0.24,-34.3938695802887,stop
2026-02-24,2026-02-25,1,154.64099450683594,155.00999450683594,0.31,74.08999999999996,tp
2026-03-20,2026-03-23,-1,157.9179959716797,158.28947494839755,0.12,-30.558318137429378,stop
2026-03-23,2026-03-24,1,159.23999353027344,158.43399353027343,0.05,-27.21666666666706,stop
2026-04-01,2026-04-02,-1,158.57299475097656,159.17565487158308,0.07,-28.61413896163738,stop
2026-04-03,2026-04-08,1,159.49699731445313,159.08487473654478,0.11,-30.99232237994558,stop
2026-04-08,2026-04-10,-1,158.71000341796875,159.32693726381245,0.07,-29.280246139372853,stop
2026-04-13,2026-04-14,1,159.68599267578125,159.16057294504404,0.08,-28.582385639317994,stop
2026-04-14,2026-04-15,-1,159.20800451660156,158.83900451660156,0.3,71.69999999999996,tp
2026-04-17,2026-04-20,1,159.20100732421875,159.04500732421874,0.3,-33.300000000001184,stop
2026-04-20,2026-04-21,-1,159.15499548339844,159.31099548339844,0.3,-33.300000000001184,stop
2026-04-22,2026-04-27,1,159.3790010986328,159.11776492756104,0.17,-30.796766054800845,stop
2026-05-01,2026-05-05,-1,156.97199682617187,157.7779968261719,0.05,-27.21666666666706,stop
2026-05-15,2026-06-02,1,158.3880037841797,159.8523715346035,0.07,67.84716168644421,tp
2026-07-03,2026-07-06,-1,161.44300512695312,161.59900512695313,0.3,-33.300000000001184,stop
2026-07-07,2026-07-10,1,162.09399743652344,161.526239279188,0.08,-30.840435057890527,stop
2026-07-13,2026-07-14,-1,161.8720059814453,162.02800598144532,0.29,-32.19000000000114,stop
2026-07-14,2026-07-16,1,162.4350008544922,162.06600622558594,0.09,-22.769677734375026,ma_exit
2026-07-16,2026-07-17,-1,162.06600622558594,162.22200622558594,0.29,-32.19000000000114,stop
